# Time series at grid cell: 100   1   1
  Time(day)                            pH           H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    H+                     CO3--                  SO4--                  Cl-                    Ca++                   Mg++                   Na+                    K+                     Fe++                   Fe+++                  HS-                    CH3COO-                O2(aq)                 S(aq)                  Br-                    CH3COOH(aq)            CaOH+                  CaCH3COO+              CaHCO3+                CaCO3(aq)              CaSO4(aq)              H2CO3(aq)              HCO3-                  FeOH+                  FeCH3COO+              FeHCO3+                FeCO3(aq)              Fe(CO3)2--             FeSO4(aq)              FeCl+                  Fe(HS)2(aq)            Fe(HS)3-               H2S(aq)                S--                    KSO4-                  MgOH+                  MgCH3COO+              MgHCO3+                MgCO3(aq)              MgSO4(aq)              NaCH3COO(aq)           NaHCO3(aq)             NaCO3-                 NaSO4-                 HSO4-                  OH-                   
  2.13931E+04                6.79815193714084E+00   1.31927464847122E-02   1.11724124131208E-02   5.40530659928714E-02   1.69000000000098E-02   9.63199210276183E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000291E-04   9.48273652183566E-05   2.47630680703102E-15   1.76507458390813E-14   3.00755450622045E-09   3.67185051782931E-21   1.99284960804462E-07   1.00000000000044E-01  -6.70663439006634E+00  -5.18866892417902E+00  -1.41125724830933E+00  -1.77216336177581E+00  -2.23452586439954E+00  -1.93778634845443E+00  -1.00535072293043E+00  -3.31943265257563E+00  -4.33032623334820E+00  -1.46061953456941E+01  -1.40651382154637E+01  -8.57257435394818E+00  -2.04351147235962E+01  -6.70052538138732E+00  -9.99999986113053E-01  -1.07666784841175E+01  -8.38805859869210E+00  -1.01119924053910E+01  -3.80383741280302E+00  -5.34850014482729E+00  -2.43853837344567E+00  -2.68852349218667E+00  -2.08037967479293E+00  -7.38385896763907E+00  -1.15677927743540E+01  -4.89963778175292E+00  -5.09430051381906E+00  -8.67051135167491E+00  -4.59433874235192E+00  -5.71016287648703E+00  -2.43203554114360E+01  -3.63303056605878E+01  -1.40436615333604E+01  -1.97988457990518E+01  -4.48486443919358E+00  -7.26329953667048E+00  -9.83580848764880E+00  -3.41765349523157E+00  -5.20231622718822E+00  -2.18235445574239E+00  -1.00511244722770E+01  -3.63296947975850E+00  -5.48200287345355E+00  -2.30204110196764E+00  -6.66168214068724E+00  -7.05422135942125E+00
  2.14000E+04                6.79810631270256E+00   1.31942515786603E-02   1.11735357847043E-02   5.40529455089726E-02   1.69000000000099E-02   9.63222212294877E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000291E-04   9.48302606034108E-05   2.47708874853956E-15   1.76514153503553E-14   3.00753444471825E-09   3.66946648711962E-21   1.99284946702042E-07   1.00000000000044E-01  -6.70658874995374E+00  -5.18867911317483E+00  -1.41125883146572E+00  -1.77216336291556E+00  -2.23451530013570E+00  -1.93778636072766E+00  -1.00535071415525E+00  -3.31943253536739E+00  -4.33031617530611E+00  -1.46060582305065E+01  -1.40651450748410E+01  -8.57257777548147E+00  -2.04353967905341E+01  -6.70052541212022E+00  -9.99999986113052E-01  -1.07666363558306E+01  -8.38809377133793E+00  -1.01119854190171E+01  -3.80379173891073E+00  -5.34850017556160E+00  -2.43852982062113E+00  -2.68844267638143E+00  -2.08034440556056E+00  -7.38389464650665E+00  -1.15677862942018E+01  -4.89959261408237E+00  -5.09430105077512E+00  -8.67052205497349E+00  -4.59433069574912E+00  -5.71015299544064E+00  -2.43203593765924E+01  -3.63303164608253E+01  -1.40436228549244E+01  -1.97988981448269E+01  -4.48486615469407E+00  -7.26334527374920E+00  -9.83581206452974E+00  -3.41761838459409E+00  -5.20232682117735E+00  -2.18235646617266E+00  -1.00511280067858E+01  -3.63293432674889E+00  -5.48201326469390E+00  -2.30204290964913E+00  -6.66163828050156E+00  -7.05426692796750E+00
  2.14001E+04                6.79810587473690E+00   1.31942662477235E-02   1.11735467954093E-02   5.40529442626374E-02   1.69000000000098E-02   9.63222433958358E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000290E-04   9.48302881656014E-05   2.47709648735872E-15   1.76514219576489E-14   3.00753424948526E-09   3.66944764051990E-21   1.99284944200403E-07   1.00000000000044E-01  -6.70658830920761E+00  -5.18867917128391E+00  -1.41125883462457E+00  -1.77216336292541E+00  -2.23451517545589E+00  -1.93778634011588E+00  -1.00535071275047E+00  -3.31943253233427E+00  -4.33031605874968E+00  -1.46060568737036E+01  -1.40651451288092E+01  -8.57257780783285E+00  -2.04353990211023E+01  -6.70052541757195E+00  -9.99999986113052E-01  -1.07666359634529E+01  -8.38809410457513E+00  -1.01119853544249E+01  -3.80379129217064E+00  -5.34850018101183E+00  -2.43852977507348E+00  -2.68844190185587E+00  -2.08034405518807E+00  -7.38389498786723E+00  -1.15677862377330E+01  -4.89959217546567E+00  -5.09430106434872E+00  -8.67052212263769E+00  -4.59433065832485E+00  -5.71015291008923E+00  -2.43203594219779E+01  -3.63303165558690E+01  -1.40436224862934E+01  -1.97988986122737E+01  -4.48486619908800E+00  -7.26334570890726E+00  -9.83581210164938E+00  -3.41761803956589E+00  -5.20232692833946E+00  -2.18235652233690E+00  -1.00511280593298E+01  -3.63293399714507E+00  -5.48201335883109E+00  -2.30204295278845E+00  -6.66163787781949E+00  -7.05426735601845E+00
  2.14070E+04                6.79805997856673E+00   1.31958008267704E-02   1.11746941177928E-02   5.40528041804770E-02   1.69000000000099E-02   9.63243997685944E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000290E-04   9.48330822262179E-05   2.47788321358298E-15   1.76520943058205E-14   3.00751387528724E-09   3.66814342282165E-21   1.99284931280977E-07   1.00000000000044E-01  -6.70654239867802E+00  -5.18868876178163E+00  -1.41126054290207E+00  -1.77216336399606E+00  -2.23450524117034E+00  -1.93778633911367E+00  -1.00535070094214E+00  -3.31943240846343E+00  -4.33030661476433E+00  -1.46059189636104E+01  -1.40651520631876E+01  -8.57258126138408E+00  -2.04355534081601E+01  -6.70052544572679E+00  -9.99999986113052E-01  -1.07665935891927E+01  -8.38813016949621E+00  -1.01119790169309E+01  -3.80374535069503E+00  -5.34850020916796E+00  -2.43852194142092E+00  -2.68835992361401E+00  -2.08030790178284E+00  -7.38393154308851E+00  -1.15677803905392E+01  -4.89954672429025E+00  -5.09430158280505E+00  -8.67053221083874E+00  -4.59432331497249E+00  -5.71014362827841E+00  -2.43203641256541E+01  -3.63303281716654E+01  -1.40435836038598E+01  -1.97989513163614E+01  -4.48486801211278E+00  -7.26339169602288E+00  -9.83581568527068E+00  -3.41758201920557E+00  -5.20233687761088E+00  -2.18235860979963E+00  -1.00511316126101E+01  -3.63289794644375E+00  -5.48202313083835E+00  -2.30204486298702E+00  -6.66159385583141E+00  -7.05431320098521E+00
  2.14071E+04                6.79805953762809E+00   1.31958157819340E-02   1.11747053562091E-02   5.40528027429596E-02   1.69000000000099E-02   9.63244204834463E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000290E-04   9.48331087977218E-05   2.47789098408400E-15   1.76521009323529E-14   3.00751367702704E-09   3.66813599257547E-21   1.99284929000962E-07   1.00000000000044E-01  -6.70654195520524E+00  -5.18868881740502E+00  -1.41126054840382E+00  -1.77216336400530E+00  -2.23450512487391E+00  -1.93778632020422E+00  -1.00535069962357E+00  -3.31943240553130E+00  -4.33030650614480E+00  -1.46059176016897E+01  -1.40651521189210E+01  -8.57258129412002E+00  -2.04355542878743E+01  -6.70052545069554E+00  -9.99999986113052E-01  -1.07665931930539E+01  -8.38813051232223E+00  -1.01119789586493E+01  -3.80374490175931E+00  -5.34850021413534E+00  -2.43852189986887E+00  -2.68835913682102E+00  -2.08030754333960E+00  -7.38393189359143E+00  -1.15677803399345E+01  -4.89954628303143E+00  -5.09430159544933E+00  -8.67053227544393E+00  -4.59432328109734E+00  -5.71014354809963E+00  -2.43203641777222E+01  -3.63303282755387E+01  -1.40435832326596E+01  -1.97989517907157E+01  -4.48486805502876E+00  -7.26339213427892E+00  -9.83581572222871E+00  -3.41758166550941E+00  -5.20233697781782E+00  -2.18235866348714E+00  -1.00511316637115E+01  -3.63289760689098E+00  -5.48202321925977E+00  -2.30204490488901E+00  -6.66159344967324E+00  -7.05431363288752E+00
  2.14140E+04                6.79801337297725E+00   1.31973800788767E-02   1.11758768345215E-02   5.40526426921726E-02   1.69000000000098E-02   9.63264302473050E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000291E-04   9.48357992509258E-05   2.47868244119955E-15   1.76527760604327E-14   3.00749298942730E-09   3.66815016815453E-21   1.99284917291048E-07   1.00000000000044E-01  -6.70649577753934E+00  -5.18869779807354E+00  -1.41126238420411E+00  -1.77216336500549E+00  -2.23449583260328E+00  -1.93778630553899E+00  -1.00535068470820E+00  -3.31943227487434E+00  -4.33029768841468E+00  -1.46057789068994E+01  -1.40651591281501E+01  -8.57258477950217E+00  -2.04355526095386E+01  -6.70052547621453E+00  -9.99999986113052E-01  -1.07665505757441E+01  -8.38816747809252E+00  -1.01119732815909E+01  -3.80369869604455E+00  -5.34850023965550E+00  -2.43851479902139E+00  -2.68827599085496E+00  -2.08027049736912E+00  -7.38396933390224E+00  -1.15677751374166E+01  -4.89950055185719E+00  -5.09430209551001E+00  -8.67054173736300E+00  -4.59431665479038E+00  -5.71013487739088E+00  -2.43203696312439E+01  -3.63303407181152E+01  -1.40435441491666E+01  -1.97990048499743E+01  -4.48486996738681E+00  -7.26343836760397E+00  -9.83581931174680E+00  -3.41754472637119E+00  -5.20234626991452E+00  -2.18236082921620E+00  -1.00511352352735E+01  -3.63286064979666E+00  -5.48203236023221E+00  -2.30204691949381E+00  -6.66154927119516E+00  -7.05435975112867E+00
  2.14141E+04                6.79801292908421E+00   1.31973953219098E-02   1.11758883021195E-02   5.40526410604958E-02   1.69000000000098E-02   9.63264494886282E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000290E-04   9.48358248144520E-05   2.47869024271108E-15   1.76527827058048E-14   3.00749278815015E-09   3.66815652604732E-21   1.99284915236610E-07   1.00000000000044E-01  -6.70649533136289E+00  -5.18869785118539E+00  -1.41126239208845E+00  -1.77216336501413E+00  -2.23449572482120E+00  -1.93778628836110E+00  -1.00535068347728E+00  -3.31943227204514E+00  -4.33029758785858E+00  -1.46057775399845E+01  -1.40651591856616E+01  -8.57258481262038E+00  -2.04355518567899E+01  -6.70052548069170E+00  -9.99999986113052E-01  -1.07665501758396E+01  -8.38816783058823E+00  -1.01119732297049E+01  -3.80369824494565E+00  -5.34850024413142E+00  -2.43851476151562E+00  -2.68827519173752E+00  -2.08027013080132E+00  -7.38396969362392E+00  -1.15677750927566E+01  -4.89950010798426E+00  -5.09430210721190E+00  -8.67054179887663E+00  -4.59431662451058E+00  -5.71013480246199E+00  -2.43203696900620E+01  -3.63303408309054E+01  -1.40435437754046E+01  -1.97990053312692E+01  -4.48487000879656E+00  -7.26343880894053E+00  -9.83581934853009E+00  -3.41754436394153E+00  -5.20234636305968E+00  -2.18236088037966E+00  -1.00511352848974E+01  -3.63286030020754E+00  -5.48203244285434E+00  -2.30204696013425E+00  -6.66154886156844E+00  -7.05436018687939E+00
  2.14210E+04                6.79796649775328E+00   1.31989894500036E-02   1.11770840360725E-02   5.40524608166254E-02   1.69000000000099E-02   9.63283112338728E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000291E-04   9.48384105214071E-05   2.47948640272489E-15   1.76534606239510E-14   3.00747179048649E-09   3.66974221716375E-21   1.99284904752175E-07   1.00000000000045E-01  -6.70644888837899E+00  -5.18870621646443E+00  -1.41126435696259E+00  -1.77216336594317E+00  -2.23448708055052E+00  -1.93778625974115E+00  -1.00535066540308E+00  -3.31943213452104E+00  -4.33028940236082E+00  -1.46056380661724E+01  -1.40651662686492E+01  -8.57258832921529E+00  -2.04353641581238E+01  -6.70052550354005E+00  -9.99999986113051E-01  -1.07665073165783E+01  -8.38820570126490E+00  -1.01119682182719E+01  -3.80365177684830E+00  -5.34850026698080E+00  -2.43850840052453E+00  -2.68819087581184E+00  -2.08023218831775E+00  -7.38400802307352E+00  -1.15677705400965E+01  -4.89945409865984E+00  -5.09430258883420E+00  -8.67055062893637E+00  -4.59431072229241E+00  -5.71012674863272E+00  -2.43203758968771E+01  -3.63303541026449E+01  -1.40435044914623E+01  -1.97990587429620E+01  -4.48487202167542E+00  -7.26348528626911E+00  -9.83582294287314E+00  -3.41750650162025E+00  -5.20235499168513E+00  -2.18236312516465E+00  -1.00511388739332E+01  -3.63282243257909E+00  -5.48204094694103E+00  -2.30204908038047E+00  -6.66150452974701E+00  -7.05440657665761E+00
  2.14211E+04                6.79796605091456E+00   1.31990049814575E-02   1.11770957332966E-02   5.40524589892573E-02   1.69000000000098E-02   9.63283289935285E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000290E-04   9.48384350708604E-05   2.47949423493961E-15   1.76534672884674E-14   3.00747158624173E-09   3.66976486255000E-21   1.99284902925268E-07   1.00000000000045E-01  -6.70644843950975E+00  -5.18870626706540E+00  -1.41126436725066E+00  -1.77216336595121E+00  -2.23448698133421E+00  -1.93778624430852E+00  -1.00535066426041E+00  -3.31943213179561E+00  -4.33028930991616E+00  -1.46056366943228E+01  -1.40651663279336E+01  -8.57258836270865E+00  -2.04353614781710E+01  -6.70052550752136E+00  -9.99999986113051E-01  -1.07665069128994E+01  -8.38820606345740E+00  -1.01119681728042E+01  -3.80365132360179E+00  -5.34850027096100E+00  -2.43850836707817E+00  -2.68819006435414E+00  -2.08023181361169E+00  -7.38400839203767E+00  -1.15677705014004E+01  -4.89945365218497E+00  -5.09430259958606E+00  -8.67055068735457E+00  -4.59431069561771E+00  -5.71012667897734E+00  -2.43203759624402E+01  -3.63303542243450E+01  -1.40435041151298E+01  -1.97990592312025E+01  -4.48487206156632E+00  -7.26348573067726E+00  -9.83582297946844E+00  -3.41750613043678E+00  -5.20235507772838E+00  -2.18236317378133E+00  -1.00511389220561E+01  -3.63282207292321E+00  -5.48204102373587E+00  -2.30204911974874E+00  -6.66150411665646E+00  -7.05440701625580E+00
  2.14280E+04                6.79791935345935E+00   1.32006289202176E-02   1.11783157058755E-02   5.40522584814068E-02   1.69000000000098E-02   9.63300427274188E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000290E-04   9.48409160652368E-05   2.48029509224506E-15   1.76541480698970E-14   3.00745028589475E-09   3.67318658568435E-21   1.99284893671309E-07   1.00000000000045E-01  -6.70640173176921E+00  -5.18871401735715E+00  -1.41126646184761E+00  -1.77216336680916E+00  -2.23447898479412E+00  -1.93778620154338E+00  -1.00535064299890E+00  -3.31943198736861E+00  -4.33028175621622E+00  -1.46054964432421E+01  -1.40651734826394E+01  -8.57259190947059E+00  -2.04349567266012E+01  -6.70052552768819E+00  -9.99999986113050E-01  -1.07664638111701E+01  -8.38824483817546E+00  -1.01119638256262E+01  -3.80360459369517E+00  -5.34850029112872E+00  -2.43850274617147E+00  -2.68810457989629E+00  -2.08019297551421E+00  -7.38404760959587E+00  -1.15677665970626E+01  -4.89940736511851E+00  -5.09430306259392E+00  -8.67055888578916E+00  -4.59430551755115E+00  -5.71011924153081E+00  -2.43203829179260E+01  -3.63303683185934E+01  -1.40434646292232E+01  -1.97991129927823E+01  -4.48487417549087E+00  -7.26353245122758E+00  -9.83582657734964E+00  -3.41746734558938E+00  -5.20236304295531E+00  -2.18236549793384E+00  -1.00511425274486E+01  -3.63278329558708E+00  -5.48204889123583E+00  -2.30205134617428E+00  -6.66145963263235E+00  -7.05445367703506E+00
  2.14281E+04                6.79791890367588E+00   1.32006447392962E-02   1.11783276320434E-02   5.40522564583269E-02   1.69000000000099E-02   9.63300590115602E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000291E-04   9.48409396059395E-05   2.48030295519057E-15   1.76541547545222E-14   3.00745007877072E-09   3.67322811424569E-21   1.99284892071831E-07   1.00000000000045E-01  -6.70640128020800E+00  -5.18871406547493E+00  -1.41126647454120E+00  -1.77216336681659E+00  -2.23447889411306E+00  -1.93778618785368E+00  -1.00535064194426E+00  -3.31943198474674E+00  -4.33028167185038E+00  -1.46054950664590E+01  -1.40651735436724E+01  -8.57259194332718E+00  -2.04349518165531E+01  -6.70052553117387E+00  -9.99999986113050E-01  -1.07664634037063E+01  -8.38824521003415E+00  -1.01119637865353E+01  -3.80360413830160E+00  -5.34850029461344E+00  -2.43850271675902E+00  -2.68810375612970E+00  -2.08019259269974E+00  -7.38404798776978E+00  -1.15677665642870E+01  -4.89940691604015E+00  -5.09430307239386E+00  -8.67055894113756E+00  -4.59430549445392E+00  -5.71011917711764E+00  -2.43203829901555E+01  -3.63303684491002E+01  -1.40434642502975E+01  -1.97991134879424E+01  -4.48487421386633E+00  -7.26353289870479E+00  -9.83582661374373E+00  -3.41746696568071E+00  -5.20236312192493E+00  -2.18236554400629E+00  -1.00511425740593E+01  -3.63278292589500E+00  -5.48204896223240E+00  -2.30205138427369E+00  -6.66145921608206E+00  -7.05445412047936E+00
  2.14350E+04                6.79787193961926E+00   1.32022983222065E-02   1.11795716998271E-02   5.40520357749460E-02   1.69000000000098E-02   9.63316261885398E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000290E-04   9.48433171088763E-05   2.48110852300211E-15   1.76548385302705E-14   3.00742848711618E-09   3.67875845214250E-21   1.99284884042078E-07   1.00000000000045E-01  -6.70635430722671E+00  -5.18872120726559E+00  -1.41126869856744E+00  -1.77216336760425E+00  -2.23447153865046E+00  -1.93778613085830E+00  -1.00535061749121E+00  -3.31943183342860E+00  -4.33027474298628E+00  -1.46053540365706E+01  -1.40651807671284E+01  -8.57259551879143E+00  -2.04342984433105E+01  -6.70052554867283E+00  -9.99999986113050E-01  -1.07664200576005E+01  -8.38828488266765E+00  -1.01119600955641E+01  -3.80355714608659E+00  -5.34850031211315E+00  -2.43849782918056E+00  -2.68801710878015E+00  -2.08015286507133E+00  -7.38408808700178E+00  -1.15677632999142E+01  -4.89936035042364E+00  -5.09430351649207E+00  -8.67056651412790E+00  -4.59430103347396E+00  -5.71011234917089E+00  -2.43203906815491E+01  -3.63303833501158E+01  -1.40434245590199E+01  -1.97991675968569E+01  -4.48487642866582E+00  -7.26357986291356E+00  -9.83583021367695E+00  -3.41742726437019E+00  -5.20237043032914E+00  -2.18236794733233E+00  -1.00511461943935E+01  -3.63274324498553E+00  -5.48205619972146E+00  -2.30205371668457E+00  -6.66141457916517E+00  -7.05450105271193E+00
  2.14351E+04                6.79787148688633E+00   1.32023144266560E-02   1.11795838530437E-02   5.40520335576929E-02   1.69000000000099E-02   9.63316410178400E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48433396576548E-05   2.48111641700876E-15   1.76548452365818E-14   3.00742827723942E-09   3.67882152306909E-21   1.99284882667821E-07   1.00000000000045E-01  -6.70635385296637E+00  -5.18872125295515E+00  -1.41126871364844E+00  -1.77216336761108E+00  -2.23447145639094E+00  -1.93778611889283E+00  -1.00535061652350E+00  -3.31943183090894E+00  -4.33027466658487E+00  -1.46053526548019E+01  -1.40651808298670E+01  -8.57259555299459E+00  -2.04342909975593E+01  -6.70052555166770E+00  -9.99999986113050E-01  -1.07664196463421E+01  -8.38828526410113E+00  -1.01119600627443E+01  -3.80355668853352E+00  -5.34850031510718E+00  -2.43849780373723E+00  -2.68801627278846E+00  -2.08015247422476E+00  -7.38408847429337E+00  -1.15677632729525E+01  -4.89935989872868E+00  -5.09430352534421E+00  -8.67056656646208E+00  -4.59430101388873E+00  -5.71011228991306E+00  -2.43203907602923E+01  -3.63303834892299E+01  -1.40434241774670E+01  -1.97991680988767E+01  -4.48487646554546E+00  -7.26358031346155E+00  -9.83583024985689E+00  -3.41742687581684E+00  -5.20237050232289E+00  -2.18236799088872E+00  -1.00511462394933E+01  -3.63274286535202E+00  -5.48205626500669E+00  -2.30205375353243E+00  -6.66141415916066E+00  -7.05450149999830E+00
  2.14420E+04                6.79782425493215E+00   1.32039973310088E-02   1.11808517383290E-02   5.40517929504003E-02   1.69000000000098E-02   9.63330645524879E-03   1.85000000000119E-02   1.04000000000065E-01   5.12000000000291E-04   9.48456160790090E-05   2.48192672374070E-15   1.76555321900482E-14   3.00740640955421E-09   3.68673765532500E-21   1.99284875844581E-07   1.00000000000045E-01  -6.70630661342852E+00  -5.18872779886398E+00  -1.41127106583931E+00  -1.77216336832998E+00  -2.23446472891568E+00  -1.93778604769049E+00  -1.00535058889958E+00  -3.31943167276063E+00  -4.33026834902834E+00  -1.46052108419139E+01  -1.40651881182015E+01  -8.57259915529086E+00  -2.04333574815154E+01  -6.70052556653734E+00  -9.99999986113049E-01  -1.07663760527869E+01  -8.38832582299720E+00  -1.01119570132155E+01  -3.80350943265190E+00  -5.34850032997745E+00  -2.43849363566960E+00  -2.68792847288041E+00  -2.08011186859709E+00  -7.38412944310817E+00  -1.15677606333425E+01  -4.89931305276579E+00  -5.09430395013321E+00  -8.67057352619944E+00  -4.59429725573984E+00  -5.71010605816001E+00  -2.43203991667043E+01  -3.63303991722211E+01  -1.40433842757593E+01  -1.97992225523770E+01  -4.48487878032930E+00  -7.26362752277416E+00  -9.83583385017465E+00  -3.41738626978177E+00  -5.20237716703970E+00  -2.18237047266764E+00  -1.00511498730725E+01  -3.63270229257840E+00  -5.48206288538955E+00  -2.30205619097740E+00  -6.66136936701741E+00  -7.05454870491018E+00
  2.14421E+04                6.79782379924153E+00   1.32040137170289E-02   1.11808641154189E-02   5.40517905421003E-02   1.69000000000098E-02   9.63330779621964E-03   1.85000000000119E-02   1.04000000000066E-01   5.12000000000290E-04   9.48456376641456E-05   2.48193464940782E-15   1.76555389201781E-14   3.00740619708839E-09   3.68682495729090E-21   1.99284874691218E-07   1.00000000000045E-01  -6.70630615645600E+00  -5.18872784220751E+00  -1.41127108326942E+00  -1.77216336833624E+00  -2.23446465488037E+00  -1.93778603741409E+00  -1.00535058801684E+00  -3.31943167034073E+00  -4.33026828039498E+00  -1.46052094550607E+01  -1.40651881825843E+01  -8.57259918981939E+00  -2.04333471975418E+01  -6.70052556905083E+00  -9.99999986113049E-01  -1.07663756377274E+01  -8.38832621385087E+00  -1.01119569864962E+01  -3.80350897291592E+00  -5.34850033249023E+00  -2.43849361409115E+00  -2.68792762480423E+00  -2.08011146984336E+00  -7.38412983936380E+00  -1.15677606120251E+01  -4.89931259843176E+00  -5.09430395804795E+00  -8.67057357560501E+00  -4.59429723956335E+00  -5.71010600391513E+00  -2.43203992517352E+01  -3.63303993196477E+01  -1.40433838915360E+01  -1.97992230611609E+01  -4.48487881574894E+00  -7.26362797639682E+00  -9.83583388612798E+00  -3.41738587271841E+00  -5.20237723222511E+00  -2.18237051376182E+00  -1.00511499166756E+01  -3.63270190316478E+00  -5.48206294510840E+00  -2.30205622660503E+00  -6.66136894356770E+00  -7.05454915602972E+00
  2.14490E+04                6.79777629748751E+00   1.32057254560687E-02   1.11821554002850E-02   5.40515304274765E-02   1.69000000000098E-02   9.63343622245657E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48478165898486E-05   2.48274973505067E-15   1.76562292815398E-14   3.00738407241012E-09   3.69740508717921E-21   1.99284869045355E-07   1.00000000000045E-01  -6.70625864842691E+00  -5.18873381096204E+00  -1.41127356137263E+00  -1.77216336898863E+00  -2.23445853588948E+00  -1.93778595213809E+00  -1.00535055726796E+00  -3.31943150547342E+00  -4.33026255409095E+00  -1.46050668529665E+01  -1.40651955310508E+01  -8.57260281669008E+00  -2.04321026818425E+01  -6.70052558135466E+00  -9.99999986113048E-01  -1.07663317927171E+01  -8.38836764164123E+00  -1.01119545569724E+01  -3.80346145136323E+00  -5.34850034479455E+00  -2.43849014466408E+00  -2.68783868776502E+00  -2.08007000338513E+00  -7.38417165984102E+00  -1.15677585751882E+01  -4.89926546956594E+00  -5.09430436303913E+00  -8.67057994028153E+00  -4.59429416282314E+00  -5.71010034866637E+00  -2.43204083442464E+01  -3.63304157508985E+01  -1.40433437729284E+01  -1.97992778561177E+01  -4.48488122889169E+00  -7.26367543305621E+00  -9.83583748500160E+00  -3.41734437956314E+00  -5.20238327292685E+00  -2.18237307273216E+00  -1.00511535615396E+01  -3.63266045599990E+00  -5.48206896759455E+00  -2.30205876735978E+00  -6.66132399241774E+00  -7.05459663540771E+00
  2.14491E+04                6.79777583882943E+00   1.32057421182474E-02   1.11821679967438E-02   5.40515278328522E-02   1.69000000000099E-02   9.63343742643870E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000291E-04   9.48478372509024E-05   2.48275769321170E-15   1.76562360381205E-14   3.00738385755451E-09   3.69751930347052E-21   1.99284868106449E-07   1.00000000000045E-01  -6.70625818872528E+00  -5.18873385206852E+00  -1.41127358109327E+00  -1.77216336899433E+00  -2.23445846979808E+00  -1.93778594349923E+00  -1.00535055646737E+00  -3.31943150314974E+00  -4.33026249294808E+00  -1.46050654608890E+01  -1.40651955969982E+01  -8.57260285151839E+00  -2.04320892662883E+01  -6.70052558340078E+00  -9.99999986113048E-01  -1.07663313738551E+01  -8.38836804169593E+00  -1.01119545361191E+01  -3.80346098941197E+00  -5.34850034684010E+00  -2.43849012680716E+00  -2.68783782780519E+00  -2.08006959689932E+00  -7.38417206484424E+00  -1.15677585592834E+01  -4.89926501256321E+00  -5.09430437003321E+00  -8.67057998687388E+00  -4.59429414991475E+00  -5.71010029923717E+00  -2.43204084352672E+01  -3.63304159062490E+01  -1.40433433859849E+01  -1.97992783715328E+01  -4.48488126290313E+00  -7.26367588975759E+00  -9.83583752071652E+00  -3.41734397418012E+00  -5.20238333154063E+00  -2.18237311144348E+00  -1.00511536036732E+01  -3.63266005703551E+00  -5.48206902194952E+00  -2.30205880181229E+00  -6.66132356553716E+00  -7.05459709034467E+00
  2.14560E+04                6.79772806497627E+00   1.32074820357472E-02   1.11834821191567E-02   5.40512487921636E-02   1.69000000000099E-02   9.63355250575973E-03   1.85000000000120E-02   1.04000000000066E-01   5.12000000000290E-04   9.48499234163980E-05   2.48357760575325E-15   1.76569300777362E-14   3.00736149849619E-09   3.71103901710355E-21   1.99284863597496E-07   1.00000000000046E-01  -6.70621040986068E+00  -5.18873926840540E+00  -1.41127618186498E+00  -1.77216336958323E+00  -2.23445293347806E+00  -1.93778584439324E+00  -1.00535052266472E+00  -3.31943133172519E+00  -4.33025733143302E+00  -1.46049220619966E+01  -1.40652030000308E+01  -8.57260650034154E+00  -2.04305041958306E+01  -6.70052559322698E+00  -9.99999986113047E-01  -1.07662872726826E+01  -8.38841031518912E+00  -1.01119526986135E+01  -3.80341319974700E+00  -5.34850035666667E+00  -2.43848732819228E+00  -2.68774777447322E+00  -2.08002729252482E+00  -7.38421471314239E+00  -1.15677570965828E+01  -4.89921759770319E+00  -5.09430475466473E+00  -8.67058578059935E+00  -4.59429172610482E+00  -5.71009519453677E+00  -2.43204181771562E+01  -3.63304330434025E+01  -1.40433030428608E+01  -1.97993335042834E+01  -4.48488377203880E+00  -7.26372359659477E+00  -9.83584111617830E+00  -3.41730161748248E+00  -5.20238877433454E+00  -2.18237574579593E+00  -1.00511572576206E+01  -3.63261775882353E+00  -5.48207447195231E+00  -2.30206144337363E+00  -6.66127845035700E+00  -7.05464484632768E+00
